Phone,Price,Mobile Link,Brand,Color
"Infinix SMART 8 (Galaxy White, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-galaxy-white-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HNYCNQJG2&lid=LSTMOBGWV5HNYCNQJG2C89BS0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGWV5HNYCNQJG2.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Infinix,2a) 5G (Black
"Infinix SMART 8 (Rainbow Blue, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-rainbow-blue-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HGPYMDWUN&lid=LSTMOBGWV5HGPYMDWUNX0Q8RJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGWV5HGPYMDWUN.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Infinix,Starfrost White
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqXHdh_Bu12xpb-nJ5g6wdN5qifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,REDMI,Power Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqXT9ZrhiWtDzKlJVHFXcJxzWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Ocean Green
"Infinix SMART 8 (Shiny Gold, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-shiny-gold-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HMRJKJUH4&lid=LSTMOBGWV5HMRJKJUH4ZNXPNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGWV5HMRJKJUH4.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Infinix,Charcoal Black
"POCO C65 (Matte Black, 128 GB)","₹7,999",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGVVTXBXRRZEUK.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,POCO,Ice Blue
"POCO M6 5G (Orion Blue, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itmfe2d9e94498f8?pid=MOBGW9FEVTYQKK6M&lid=LSTMOBGW9FEVTYQKK6MGKMRFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGW9FEVTYQKK6M.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,POCO,Ink blue
"MOTOROLA G04 (Sea Green, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-sea-green-128-gb/p/itm853979118980f?pid=MOBGUFK4C9NZATQ6&lid=LSTMOBGUFK4C9NZATQ6ECHWPR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGUFK4C9NZATQ6.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,MOTOROLA,Ash Black
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqWIEAUhQ0pORlZt2jAyG7jnykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Xiaomi,Ink blue
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqUn7K1hEBZ2dlQosLGeE3K5hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Royal Blue
"Infinix SMART 8 (Timber Black, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-timber-black-64-gb/p/itmb5696a34ad441?pid=MOBGWV5H2JGQTN22&lid=LSTMOBGWV5H2JGQTN22UOUMXB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGWV5H2JGQTN22.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Infinix,White
"Infinix SMART 8 (Timber Black, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-timber-black-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HAFHQJ4CB&lid=LSTMOBGWV5HAFHQJ4CBVTMJ6P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGWV5HAFHQJ4CB.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Infinix,Groovy Violet
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqUIB_UtyevTXpJnRVBqA4zM1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,REDMI,Starshine Green
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqUnRYFsVxzCrCXYuA4srrd0eY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Satin Blue
"Infinix SMART 8 (Rainbow Blue, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-rainbow-blue-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HTVRN2ERN&lid=LSTMOBGWV5HTVRN2ERNCCDJPJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGWV5HTVRN2ERN.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Infinix,Glacier Blue
"POCO C65 (Matte Black, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itm8ea3d87aa6c0c?pid=MOBGVVTXAFHYHDZS&lid=LSTMOBGVVTXAFHYHDZSK9U3D1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGVVTXAFHYHDZS.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,POCO,Sea Green
"Motorola g84 5G (Viva Magenta, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-viva-magenta-256-gb/p/itmed938e33ffdf5?pid=MOBGQFX672GDDQAQ&lid=LSTMOBGQFX672GDDQAQ5UMDBM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGQFX672GDDQAQ.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,Motorola,Jade Black
"REDMI 13C (Stardust Black, 128 GB)","₹8,699",https://www.flipkart.com/redmi-13c-stardust-black-128-gb/p/itm9580b52bc1339?pid=MOBGW4HH3GV5F8GY&lid=LSTMOBGW4HH3GV5F8GYUCUDKW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGW4HH3GV5F8GY.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,REDMI,Jazzy Green
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqU0tK0OqdohVMAp8d8066E4Th1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Glimmer Black
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqWGW5k-BYsLuT1PwXUKBR1SBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Ice Blue
"POCO M6 5G (Polaris Green, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-polaris-green-128-gb/p/itme030edda18194?pid=MOBGXTV9ZDZUQBHR&lid=LSTMOBGXTV9ZDZUQBHRZRCSRG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGXTV9ZDZUQBHR.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,POCO,Blue Black
"POCO C65 (Pastel Blue, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=98513d57-d3c6-4984-8e90-2275186332d1.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,POCO,Stardust Silver
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqXw2nrne730jmuNR7Z7202gOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Glimmer Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=en_2jauRkkaj4O7zqwcfqZ83lqfkJj0hD7wNA0mfsl1nqXWYIoFSSMJW1wzPHTSg11wQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=846fqtje9s0000001713047452216,SAMSUNG,Aurora Gold
"Motorola g54 5G (Mint Green, 128 GB)","₹14,999",https://www.flipkart.com/motorola-g54-5g-mint-green-128-gb/p/itmfc12683043bbc?pid=MOBGQFX8Z3ZCDZZ7&lid=LSTMOBGQFX8Z3ZCDZZ7FOOELB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGQFX8Z3ZCDZZ7.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,Motorola,2a) 5G (Black
"Infinix HOT 40i (Starfall Green, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGXZGH2XZTHTZS.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,Infinix,Starfrost White
"realme C53 (Champion Gold, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBYVV7IY&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGTEVGHM9ZPZBB.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,realme,Power Black
"realme C53 (Champion Black, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUNSRWPW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGTEVGGM7CTGXU.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,realme,Ocean Green
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSif4Mcv7ZQNNYJSeYs-FKKJqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,REDMI,Charcoal Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSiVc7wfuWVdh98vyaF74xopWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,SAMSUNG,Ice Blue
"REDMI 12 (Pastel Blue, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-pastel-blue-128-gb/p/itm9b1a6640faccd?pid=MOBGRMFKAHNTZPWE&lid=LSTMOBGRMFKAHNTZPWE2VVOSK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGRMFKAHNTZPWE.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,REDMI,Ink blue
"REDMI A2 (Aqua Blue, 64 GB)","₹5,299",https://www.flipkart.com/redmi-a2-aqua-blue-64-gb/p/itm0ee0c2925abdc?pid=MOBGR4UZWNAYKSUH&lid=LSTMOBGR4UZWNAYKSUHLM4QVV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGR4UZWNAYKSUH.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,REDMI,Ash Black
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSju2-woe0GRO318FUCsREquykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,Xiaomi,Ink blue
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSiTfDnZma8ZW6dCpbod6pAchLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,SAMSUNG,Royal Blue
LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,₹930,https://www.flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPNGRD5YQJKMK&lid=LSTMOBGPNGRD5YQJKMKWUDAPB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGPNGRD5YQJKMK.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,LAVA,White
LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,₹930,https://www.flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPWJ4RUNKMTQJ&lid=LSTMOBGPWJ4RUNKMTQJ6E44WD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGPWJ4RUNKMTQJ.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,LAVA,Groovy Violet
"realme C53 (Champion Gold, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,realme,Starshine Green
"POCO C65 (Pastel Green, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-pastel-green-128-gb/p/itm534cf85baf789?pid=MOBGXTV9GCTRG3NV&lid=LSTMOBGXTV9GCTRG3NVGJTTCT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGXTV9GCTRG3NV.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,POCO,Satin Blue
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSi-yTpH3Krz-LAqDGFjUMMp1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,REDMI,Glacier Blue
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSh1Q15Pgw1NjRgY9poumTmNeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,SAMSUNG,Sea Green
"Infinix HOT 40i (Horizon Gold, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-horizon-gold-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHKMQ5TSBT&lid=LSTMOBGXZGHKMQ5TSBTCNZ27C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_89&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGXZGHKMQ5TSBT.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,Infinix,Jade Black
"MOTOROLA G04 (Satin Blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-satin-blue-128-gb/p/itm723b134b6121c?pid=MOBGUFK4DNFX5BFV&lid=LSTMOBGUFK4DNFX5BFVR3WXGI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_90&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGUFK4DNFX5BFV.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,MOTOROLA,Jazzy Green
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_91&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSgO85F14XIeQKKI3_R47E77Th1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,SAMSUNG,Glimmer Black
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_92&otracker=browse&fm=organic&iid=en_P9ter6UnxyCl4Nfpnc8Rwx3-tefnfwXcxAsnvrOWqSh6-aMwUkgkWwc3vmyimTnKBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,SAMSUNG,Ice Blue
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","₹22,999",https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-128-gb/p/itm6fb5c2c795a3d?pid=MOBGW6JJ4ZJHVGXE&lid=LSTMOBGW6JJ4ZJHVGXE5ZQ3A2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_93&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGW6JJ4ZJHVGXE.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,Motorola,Blue Black
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹9,999",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itmdd5c70c99f5b2?pid=MOBGRNZ3534YGMDR&lid=LSTMOBGRNZ3534YGMDRKLKLEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_94&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGRNZ3534YGMDR.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,POCO,Stardust Silver
Micromax J3,₹842,https://www.flipkart.com/micromax-j3/p/itm3cbcd983abd1c?pid=MOBGVDU5GGAGGXR7&lid=LSTMOBGVDU5GGAGGXR7TEHZRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_95&otracker=browse&fm=organic&iid=07ffc2ed-6216-4dcf-900d-d2fd11a15ecb.MOBGVDU5GGAGGXR7.SEARCH&ppt=None&ppn=None&ssid=jn564km3dc0000001713047453650,Micromax,Glimmer Black
